CUST_CODE,LAST_WEEK,LAST_DATE,TOTAL_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,STORE_FOR_XX,Total_CHURN
CUST0000097252,200806,2008-03-31,129,4266.11,0,0,1420,0,1327,68,25,764,35,613,8,246,392,766,8,1385,10,6,19,8,0.0
CUST0000097226,200725,2007-08-13,6,90.060000000000016,0,43,0,0,35,8,0,16,8,19,0,23,20,0,0,43,0,0,0,0,2.0
CUST0000097065,200805,2008-03-30,195,2147.9800000000005,0,1398,0,0,1064,274,60,319,201,878,0,812,46,503,37,1392,3,3,0,0,0.0
CUST0000096570,200804,2008-03-22,82,1233.0500000000002,0,0,671,0,543,127,1,50,32,589,0,266,74,331,0,666,0,5,0,0,0.0
CUST0000096525,200804,2008-03-19,13,94.77000000000001,0,50,0,0,15,30,5,0,27,23,0,38,9,2,1,0,50,0,0,0,0.0
CUST0000096346,200735,2007-10-25,45,165.02000000000004,0,0,87,0,5,49,33,0,82,0,5,13,59,10,0,84,0,0,3,5,1.0
CUST0000096331,200801,2008-02-28,1,4.57,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,0,
CUST0000096239,200803,2008-03-15,19,87.59,92,0,0,0,10,76,6,0,62,30,0,82,1,9,0,92,0,0,0,0,2.0
CUST0000095739,200805,2008-03-29,46,1324.7800000000002,0,0,540,0,476,56,8,208,39,291,2,359,37,142,0,532,8,0,0,2,1.0
CUST0000095712,200752,2008-02-20,40,378.64000000000004,224,0,0,0,132,73,19,51,42,131,0,106,10,105,3,191,33,0,0,0,2.0
CUST0000095209,200730,2007-09-17,1,52.09,0,24,0,0,24,0,0,24,0,0,0,0,0,24,0,0,0,0,24,0,1.0
CUST0000095092,200650,2007-02-07,1,44.33,12,0,0,0,12,0,0,0,0,12,0,12,0,0,0,12,0,0,0,0,1.0
CUST0000095091,200648,2007-01-23,4,8.4,0,7,0,0,0,3,4,0,6,0,1,3,0,3,0,0,0,7,0,1,2.0
CUST0000094763,200805,2008-03-30,82,347.37000000000006,0,0,254,0,44,154,56,0,151,103,0,175,29,40,10,138,0,116,0,0,0.0
CUST0000094693,200742,2007-12-15,1,9.84,0,0,0,6,0,6,0,0,0,6,0,0,6,0,0,6,0,0,0,0,1.0
CUST0000094518,200745,2008-01-04,3,68.41,0,0,27,0,27,0,0,0,6,21,0,21,6,0,0,27,0,0,0,0,1.0
CUST0000094387,200750,2008-02-08,19,72.69,0,42,0,0,0,30,12,0,30,9,3,27,9,0,3,37,5,0,0,3,0.0
CUST0000093607,200805,2008-03-28,138,738.51,675,0,0,0,350,287,38,0,207,457,11,330,110,220,4,673,2,0,0,11,0.0
CUST0000093216,200803,2008-03-10,32,619.67,0,0,323,0,271,46,6,182,25,116,0,148,45,129,1,306,12,5,0,0,1.0
CUST0000092839,200805,2008-03-27,126,685.62999999999988,0,0,343,0,67,197,79,0,216,127,0,170,55,84,34,318,22,3,0,0,0.0
CUST0000092719,200802,2008-03-05,4,25.229999999999997,0,20,0,0,12,8,0,12,8,0,0,2,0,14,4,18,0,0,2,0,1.0
CUST0000092674,200717,2007-06-24,67,460.36,0,278,0,0,113,147,18,0,138,140,0,224,25,26,3,28,250,0,0,0,2.0
CUST0000092645,200804,2008-03-18,42,855.61,0,436,0,0,378,49,9,283,35,118,0,34,24,372,6,429,5,2,0,0,1.0
CUST0000092637,200734,2007-10-15,4,24.48,0,16,0,0,0,14,2,0,16,0,0,7,0,9,0,16,0,0,0,0,3.0
CUST0000092460,200805,2008-03-25,155,1094.1900000000003,0,719,0,0,241,406,72,49,189,481,0,271,55,364,29,78,0,1,640,0,0.0
CUST0000092328,200804,2008-03-17,5,99.07,0,45,0,0,41,3,1,0,4,41,0,32,0,12,1,0,45,0,0,0,
CUST0000092269,200805,2008-03-30,69,830.09000000000015,0,413,0,0,238,157,18,100,123,190,0,215,41,156,1,0,392,0,21,0,0.0
CUST0000092201,200805,2008-03-30,54,708.92,0,313,0,0,228,51,34,132,75,106,0,155,32,119,7,301,0,9,3,0,0.0
CUST0000092187,200731,2007-09-28,59,654.28,0,470,0,0,334,127,9,103,19,348,0,280,14,174,2,470,0,0,0,0,1.0
CUST0000092176,200805,2008-03-27,279,3144.6,0,0,1277,0,562,617,98,0,628,649,0,1204,8,61,4,7,20,338,912,0,0.0
CUST0000091896,200806,2008-03-31,278,6690.34,0,2145,0,0,1752,344,49,648,271,1226,0,835,296,975,39,2036,109,0,0,0,0.0
CUST0000091796,200726,2007-08-22,7,27.040000000000003,0,0,0,14,6,6,2,0,8,6,0,11,3,0,0,1,10,0,3,0,3.0
CUST0000091697,200805,2008-03-29,29,482.08999999999992,0,166,0,0,126,33,7,67,29,65,5,135,10,16,0,160,6,0,0,5,1.0
CUST0000091671,200750,2008-02-10,22,41.220000000000006,0,0,34,0,0,10,24,0,28,4,2,13,6,7,6,24,9,1,0,2,2.0
CUST0000091646,200722,2007-07-23,1,26.57,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,0,1.0
CUST0000091625,200806,2008-03-31,51,1186.15,0,0,594,0,564,23,7,388,30,176,0,328,6,258,2,476,0,0,118,0,0.0
CUST0000091271,200804,2008-03-19,203,2886.7000000000007,1584,0,0,0,1138,365,81,921,288,375,0,1178,54,335,17,1583,1,0,0,0,0.0
CUST0000091257,200701,2007-03-02,3,39.230000000000004,0,18,0,0,11,6,1,0,1,17,0,17,0,0,1,0,18,0,0,0,2.0
CUST0000091090,200643,2006-12-19,9,330.83,0,0,179,0,174,5,0,121,0,58,0,128,0,51,0,137,42,0,0,0,1.0
CUST0000090957,200805,2008-03-27,20,137.87,0,85,0,0,0,82,3,0,59,26,0,57,7,21,0,0,85,0,0,0,0.0
CUST0000090870,200648,2007-01-24,1,4.23,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,5,0,0,1.0
CUST0000090867,200802,2008-03-08,4,11.19,0,0,0,5,0,1,4,0,5,0,0,0,2,2,1,2,3,0,0,0,2.0
CUST0000090508,200805,2008-03-30,196,3874.67,2345,0,0,0,2028,295,22,1411,100,832,2,698,117,1514,14,2327,0,9,9,2,0.0
CUST0000090376,200740,2007-11-27,29,439.15999999999997,330,0,0,0,297,31,2,145,16,169,0,301,14,15,0,330,0,0,0,0,1.0
CUST0000090072,200749,2008-02-01,21,156.2,0,86,0,0,27,52,7,12,44,30,0,33,6,42,5,2,81,3,0,0,2.0
CUST0000089962,200636,2006-11-04,1,1.46,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
CUST0000089820,200805,2008-03-26,260,2065.68,1979,0,0,0,1558,311,110,897,361,716,5,1154,127,682,11,1967,0,3,9,5,0.0
CUST0000089711,200801,2008-02-29,34,697.52,0,365,0,0,354,11,0,31,24,310,0,250,0,115,0,365,0,0,0,0,1.0
CUST0000089501,200802,2008-03-08,83,1353.9299999999998,0,820,0,0,674,127,19,440,99,281,0,502,30,287,1,26,122,672,0,0,0.0
CUST0000089485,200736,2007-10-31,1,46.85,0,14,0,0,14,0,0,14,0,0,0,0,0,14,0,14,0,0,0,0,1.0
CUST0000089459,200806,2008-03-31,39,203.41000000000003,0,0,85,0,7,47,31,0,78,7,0,68,5,7,5,7,78,0,0,0,1.0
CUST0000088955,200805,2008-03-30,295,2662.28,0,1682,0,0,1116,470,96,498,429,755,0,1309,23,326,24,1573,36,10,63,0,0.0
CUST0000088904,200611,2006-05-09,1,38.6,0,30,0,0,30,0,0,30,0,0,0,30,0,0,0,0,30,0,0,0,1.0
CUST0000088853,200739,2007-11-24,9,137.43000000000004,0,43,0,0,16,19,8,0,12,31,0,0,4,19,20,2,4,37,0,0,3.0
CUST0000088813,200804,2008-03-19,7,30.479999999999997,0,0,19,0,0,14,5,0,19,0,0,10,6,0,3,19,0,0,0,0,2.0
CUST0000088701,200713,2007-05-21,105,1556.05,1085,0,0,0,963,88,34,851,88,146,0,396,14,664,11,432,653,0,0,0,1.0
CUST0000088620,200801,2008-03-01,31,97.389999999999986,0,95,0,0,36,35,24,0,32,62,1,40,17,28,9,92,3,0,0,1,0.0
CUST0000088575,200805,2008-03-29,312,5423.4,1498,0,0,0,1052,303,143,378,386,733,1,892,166,394,45,1043,431,23,1,1,0.0
CUST0000088415,200806,2008-03-31,636,3808.7300000000005,0,2374,0,0,895,1180,299,89,1034,1251,0,430,553,937,454,1834,343,191,6,0,0.0
CUST0000088309,200742,2007-12-11,36,94.48,79,0,0,0,0,47,32,0,75,4,0,42,17,16,4,79,0,0,0,0,2.0
CUST0000088232,200804,2008-03-20,233,1605.21,0,0,828,0,192,496,140,17,522,288,1,730,27,61,9,86,734,8,0,1,0.0
CUST0000088073,200806,2008-03-31,61,1948.3099999999995,0,1050,0,0,1022,26,2,675,10,365,0,439,36,575,0,567,7,0,476,0,0.0
CUST0000087895,200805,2008-03-27,234,1661.1999999999998,0,1011,0,0,459,433,119,221,403,386,1,522,117,301,70,94,525,7,385,1,0.0
CUST0000087850,200803,2008-03-11,38,1904.71,0,0,524,0,484,35,5,297,40,187,0,391,44,79,10,25,4,0,495,0,1.0
CUST0000087833,200804,2008-03-19,71,1507.4699999999998,0,0,712,0,590,110,12,234,65,413,0,548,15,148,1,367,19,326,0,0,0.0
CUST0000087799,200805,2008-03-27,47,455.96999999999991,0,0,384,0,253,125,6,28,37,319,0,213,40,129,2,0,384,0,0,0,1.0
CUST0000086976,200805,2008-03-30,262,3246.6099999999997,0,1651,0,0,1138,454,59,231,296,1122,2,1018,138,460,33,21,1630,0,0,2,0.0
CUST0000086940,200752,2008-02-18,58,790.17000000000007,0,558,0,0,473,59,26,373,70,115,0,249,26,280,3,493,65,0,0,0,1.0
CUST0000086931,200744,2007-12-28,1,9.1499999999999986,0,0,0,7,0,7,0,0,7,0,0,7,0,0,0,0,7,0,0,0,1.0
CUST0000086810,200614,2006-06-02,1,13.81,9,0,0,0,9,0,0,0,0,9,0,9,0,0,0,9,0,0,0,0,1.0
CUST0000086768,200805,2008-03-27,147,2822.2999999999997,0,1456,0,0,1267,148,41,799,105,551,1,809,56,561,29,1449,5,0,2,1,0.0
CUST0000086754,200642,2006-12-12,1,20.8,16,0,0,0,16,0,0,16,0,0,0,0,16,0,0,0,0,16,0,0,1.0
CUST0000086516,200751,2008-02-14,133,2080.23,0,1041,0,0,866,139,36,450,150,441,0,340,88,587,26,997,18,26,0,0,0.0
CUST0000086468,200803,2008-03-10,1,2.69,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,
CUST0000085841,200744,2007-12-26,4,117.33,43,0,0,0,38,5,0,28,5,10,0,0,3,40,0,43,0,0,0,0,2.0
CUST0000085537,200720,2007-07-13,94,1653.4,1105,0,0,0,1054,24,27,900,50,154,1,711,22,369,2,7,1053,0,45,1,1.0
CUST0000085435,200804,2008-03-23,108,2665.9000000000005,1326,0,0,0,1237,72,17,840,59,427,0,745,51,525,5,1319,7,0,0,0,0.0
CUST0000085396,200805,2008-03-27,36,1515.6000000000001,0,625,0,0,601,17,7,558,14,53,0,446,4,175,0,546,0,0,79,0,1.0
CUST0000085249,200805,2008-03-24,70,559.28000000000009,0,0,359,0,230,118,11,0,128,228,3,174,101,81,0,0,359,0,0,3,0.0
CUST0000085180,200805,2008-03-24,228,1920.49,671,0,0,0,233,323,115,0,349,319,3,75,200,206,187,364,307,0,0,3,0.0
CUST0000084985,200805,2008-03-30,26,167.36,0,69,0,0,27,21,21,16,37,11,5,47,13,4,0,0,69,0,0,5,0.0
CUST0000084889,200719,2007-07-07,1,5.9600000000000009,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,6,0,0,0,1.0
CUST0000084849,200805,2008-03-27,90,1230.42,0,0,683,0,455,206,22,48,102,533,0,621,12,43,7,679,4,0,0,0,0.0
CUST0000084519,200710,2007-05-03,19,124.17999999999998,0,80,0,0,17,55,8,0,26,53,1,46,20,13,0,0,80,0,0,1,1.0
CUST0000084449,200805,2008-03-29,309,3813.4900000000007,0,1631,0,0,1011,497,123,396,423,810,2,862,130,563,74,585,17,47,982,2,0.0
CUST0000083736,200804,2008-03-18,82,355.4,306,0,0,0,110,135,61,53,120,130,3,214,6,67,16,8,298,0,0,3,0.0
CUST0000083735,200643,2006-12-21,1,0.65,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0
CUST0000083700,200805,2008-03-26,100,2976.880000000001,2056,0,0,0,2031,13,12,1855,25,176,0,566,55,1428,7,2056,0,0,0,0,0.0
CUST0000082523,200805,2008-03-29,129,977.07,0,639,0,0,261,330,48,57,193,388,1,516,40,73,9,603,2,34,0,1,0.0
CUST0000082456,200715,2007-06-08,33,213.1,0,134,0,0,19,101,14,0,62,72,0,86,18,29,1,7,0,100,27,0,1.0
CUST0000082206,200805,2008-03-28,70,2142.8100000000004,0,704,0,0,629,60,15,240,46,418,0,679,5,17,3,704,0,0,0,0,0.0
CUST0000081993,200803,2008-03-16,95,776.38000000000011,0,437,0,0,207,167,63,67,154,216,0,311,10,110,6,39,398,0,0,0,1.0
CUST0000081683,200749,2008-01-29,46,147.03000000000003,0,93,0,0,4,52,37,0,83,6,4,71,5,8,5,0,93,0,0,4,1.0
CUST0000081381,200747,2008-01-14,7,57.390000000000008,0,0,27,0,20,5,2,0,7,20,0,20,2,0,5,0,27,0,0,0,3.0
CUST0000081357,200805,2008-03-28,75,995.36000000000013,0,0,331,0,226,70,35,79,82,170,0,114,66,135,16,198,130,0,3,0,0.0
CUST0000081326,200802,2008-03-05,139,759.29000000000019,563,0,0,0,212,274,77,46,201,316,0,322,45,188,8,524,39,0,0,0,0.0
CUST0000081255,200806,2008-03-31,241,4969.2000000000007,0,1585,0,0,870,695,20,25,381,1175,4,846,149,586,0,1585,0,0,0,4,0.0
CUST0000081109,200720,2007-07-12,1,7.07,0,0,0,4,0,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,1.0
CUST0000080905,200644,2006-12-30,3,13.860000000000001,0,0,0,3,0,3,0,0,3,0,0,2,1,0,0,3,0,0,0,0,2.0
CUST0000080684,200723,2007-08-01,2,10.219999999999999,0,0,0,7,0,7,0,0,7,0,0,6,1,0,0,7,0,0,0,0,2.0
CUST0000080630,200804,2008-03-22,234,2771.1400000000003,0,1300,0,0,946,225,129,371,297,629,3,421,215,653,8,1013,287,0,0,3,0.0
CUST0000080372,200723,2007-08-04,37,452.79,195,0,0,0,127,60,8,54,48,93,0,74,34,83,4,192,0,3,0,0,1.0
CUST0000080301,200751,2008-02-15,77,377.09999999999997,0,0,259,0,12,208,39,0,159,100,0,146,19,86,8,27,232,0,0,0,1.0
CUST0000079790,200622,2006-07-29,16,72.910000000000011,0,44,0,0,0,39,5,0,34,10,0,12,11,21,0,44,0,0,0,0,1.0
CUST0000079529,200747,2008-01-15,66,561.64,0,0,283,0,122,130,31,67,105,110,1,122,25,125,10,226,57,0,0,1,1.0
CUST0000079207,200805,2008-03-27,84,425.73000000000008,0,227,0,0,59,114,54,20,145,61,1,118,57,28,23,193,34,0,0,1,0.0
CUST0000079125,200805,2008-03-28,12,370.76000000000005,0,0,139,0,134,5,0,32,0,107,0,51,23,65,0,0,139,0,0,0,0.0
CUST0000079114,200801,2008-02-28,81,298.17000000000007,0,0,178,0,0,99,79,0,139,39,0,66,40,49,23,173,5,0,0,0,0.0
CUST0000078889,200805,2008-03-30,24,80.58,63,0,0,0,5,39,19,0,41,22,0,28,11,24,0,58,3,2,0,0,0.0
CUST0000078777,200806,2008-03-31,199,2338.3199999999997,1577,0,0,0,1232,256,89,954,207,416,0,513,49,959,56,0,1574,3,0,0,0.0
CUST0000078429,200805,2008-03-24,115,618.12000000000012,455,0,0,0,178,208,69,75,162,217,1,175,114,147,18,261,156,1,37,1,0.0
CUST0000078328,200805,2008-03-24,149,1551.6,0,0,792,0,513,210,69,0,226,566,0,606,19,137,30,321,471,0,0,0,0.0
CUST0000078020,200805,2008-03-26,373,746.07,777,0,0,0,141,515,121,0,634,88,55,79,560,81,2,0,740,37,0,55,0.0
CUST0000077998,200805,2008-03-26,55,1474.21,739,0,0,0,684,47,8,569,38,132,0,383,50,301,5,732,0,7,0,0,0.0
CUST0000077708,200805,2008-03-28,136,2882.0799999999995,0,0,1556,0,1436,85,35,638,102,815,1,1329,24,198,4,1518,0,0,38,1,0.0
CUST0000077478,200730,2007-09-21,1,12.13,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0
CUST0000077294,200803,2008-03-12,66,746.94999999999993,0,0,162,0,48,71,43,20,96,46,0,48,75,33,6,123,38,0,1,0,0.0
CUST0000077221,200622,2006-07-29,1,0.43,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0
CUST0000076793,200647,2007-01-16,16,769.07,0,128,0,0,113,15,0,13,10,105,0,111,0,17,0,125,3,0,0,0,1.0
CUST0000076787,200804,2008-03-20,76,1992.9799999999998,0,1501,0,0,1475,22,4,1052,21,428,0,1151,0,344,6,1497,0,4,0,0,0.0
CUST0000076243,200806,2008-03-31,146,2964.5600000000004,0,1749,0,0,1546,147,56,1328,136,285,0,573,145,1013,18,1734,1,14,0,0,0.0
CUST0000076091,200804,2008-03-22,53,914.43999999999994,0,0,384,0,281,90,13,80,65,239,0,186,33,140,25,384,0,0,0,0,0.0
CUST0000076078,200806,2008-03-31,16,43.100000000000009,32,0,0,0,0,20,12,0,27,5,0,20,1,5,6,32,0,0,0,0,1.0
CUST0000075376,200805,2008-03-30,137,3627.9299999999994,0,0,2171,0,2042,117,12,1366,59,744,2,1632,24,508,5,2125,0,46,0,2,0.0
CUST0000075112,200805,2008-03-26,100,842.42000000000007,0,496,0,0,208,256,32,17,186,292,1,190,133,163,9,443,5,48,0,1,0.0
CUST0000075013,200747,2008-01-18,1,60.39,0,15,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,15,0,0,1.0
CUST0000074825,200805,2008-03-28,51,169.6,0,181,0,0,0,158,23,0,108,73,0,167,3,10,1,0,181,0,0,0,0.0
CUST0000074601,200804,2008-03-17,50,607.26,0,317,0,0,211,85,21,121,51,145,0,150,15,139,13,306,0,11,0,0,0.0
CUST0000074550,200608,2006-04-18,3,13.06,0,0,0,12,0,12,0,0,6,6,0,6,0,6,0,6,0,6,0,0,1.0
CUST0000074341,200801,2008-02-29,32,278.13000000000005,0,137,0,0,82,48,7,32,35,70,0,85,7,44,1,14,0,28,95,0,2.0
CUST0000073777,200803,2008-03-13,20,103.47,58,0,0,0,8,36,14,0,30,28,0,22,9,20,7,5,53,0,0,0,1.0
CUST0000073199,200805,2008-03-28,420,3138.2500000000005,0,1647,0,0,715,758,174,28,804,796,19,1165,106,307,50,175,1467,5,0,19,0.0
CUST0000072800,200805,2008-03-29,120,2549.2500000000005,0,0,1361,0,1282,62,17,565,59,735,2,715,61,576,7,1351,0,0,10,2,0.0
CUST0000072578,200805,2008-03-25,75,562.72,0,0,360,0,86,248,26,0,118,242,0,173,46,128,13,360,0,0,0,0,0.0
CUST0000072124,200801,2008-03-02,37,426.13999999999993,171,0,0,0,69,86,16,52,74,45,0,42,26,98,5,171,0,0,0,0,1.0
CUST0000071732,200805,2008-03-27,195,3504.43,0,0,1850,0,1520,276,54,1169,265,415,1,493,312,1037,7,298,1552,0,0,1,0.0
CUST0000071511,200710,2007-05-02,1,15.29,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,0,0,0,1.0
CUST0000071264,200626,2006-08-24,9,91.039999999999992,0,58,0,0,37,19,2,12,4,41,1,18,7,32,0,21,37,0,0,1,1.0
CUST0000071220,200737,2007-11-06,7,30.84,0,0,21,0,11,5,5,0,6,15,0,4,2,15,0,1,0,20,0,0,1.0
CUST0000070986,200750,2008-02-08,73,637.61999999999989,0,479,0,0,387,61,31,29,81,368,1,100,108,268,2,440,39,0,0,1,0.0
CUST0000070949,200751,2008-02-12,17,223.66000000000003,106,0,0,0,65,36,5,0,29,77,0,87,8,11,0,106,0,0,0,0,1.0
CUST0000070207,200705,2007-03-29,17,64.88,0,80,0,0,7,70,3,0,31,49,0,67,5,8,0,0,0,0,80,0,1.0
CUST0000069832,200743,2007-12-22,2,13.360000000000001,0,0,0,5,0,4,1,0,1,4,0,0,1,4,0,0,5,0,0,0,2.0
CUST0000069624,200805,2008-03-26,202,953.56999999999994,583,0,0,0,102,328,153,58,349,176,0,255,102,206,20,26,475,20,62,0,0.0
CUST0000069477,200619,2006-07-08,1,4.24,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1.0
CUST0000069011,200803,2008-03-14,69,911.46999999999991,0,377,0,0,274,51,52,254,99,24,0,121,106,127,23,303,0,74,0,0,2.0
CUST0000068797,200805,2008-03-30,332,1061.06,1046,0,0,0,7,844,195,0,594,452,0,556,213,271,6,0,1046,0,0,0,0.0
CUST0000068730,200805,2008-03-27,145,2953.19,0,1405,0,0,1135,233,37,760,167,478,0,529,125,749,2,1119,262,2,22,0,0.0
CUST0000068170,200805,2008-03-24,196,1216.6,0,0,772,0,378,286,108,61,251,460,0,322,84,319,47,545,204,23,0,0,0.0
CUST0000067889,200623,2006-08-01,1,8.25,0,0,0,7,0,7,0,0,0,7,0,0,0,7,0,7,0,0,0,0,1.0
CUST0000067848,200612,2006-05-21,2,1.84,0,0,0,5,0,3,2,0,5,0,0,0,5,0,0,5,0,0,0,0,1.0
CUST0000067841,200805,2008-03-30,43,1409.94,0,697,0,0,664,27,6,551,27,119,0,246,15,428,8,665,20,0,12,0,0.0
CUST0000067605,200704,2007-03-23,16,252.3,0,183,0,0,159,19,5,86,17,80,0,61,16,102,4,11,172,0,0,0,1.0
CUST0000067158,200806,2008-03-31,187,2091.9399999999996,1010,0,0,0,648,302,60,130,263,617,0,626,53,317,14,1010,0,0,0,0,0.0
CUST0000066762,200806,2008-03-31,80,1470.8200000000002,0,0,704,0,595,75,34,439,81,172,12,486,51,152,3,701,3,0,0,12,0.0
CUST0000066462,200805,2008-03-28,61,860.56,0,0,225,0,71,119,35,0,121,104,0,120,25,70,10,221,4,0,0,0,0.0
CUST0000066423,200747,2008-01-14,16,199.0,0,119,0,0,103,11,5,81,11,26,1,54,2,58,4,113,2,4,0,1,4.0
CUST0000066327,200805,2008-03-24,2,3.8600000000000003,0,0,0,5,0,3,2,0,5,0,0,3,0,2,0,0,5,0,0,0,1.0
CUST0000065671,200802,2008-03-08,127,841.72,383,0,0,0,30,290,63,0,229,154,0,89,119,161,14,38,12,333,0,0,0.0
CUST0000065468,200648,2007-01-25,18,270.33,0,0,133,0,99,32,2,30,28,75,0,48,22,61,2,103,30,0,0,0,1.0
CUST0000063939,200701,2007-03-03,115,1733.76,0,0,619,0,492,88,39,0,103,497,19,564,2,32,2,59,0,23,537,19,1.0
CUST0000063646,200802,2008-03-06,8,113.82000000000002,0,62,0,0,48,12,2,16,3,43,0,50,0,12,0,6,18,0,38,0,2.0
CUST0000063172,200639,2006-11-26,9,16.89,0,16,0,0,0,5,11,0,16,0,0,6,4,4,2,0,16,0,0,0,2.0
CUST0000063144,200723,2007-08-03,1,2.18,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,1.0
CUST0000063103,200805,2008-03-30,30,950.18,0,432,0,0,392,38,2,297,12,123,0,68,95,268,1,431,0,1,0,0,1.0
CUST0000062946,200805,2008-03-27,181,4031.5200000000004,0,2213,0,0,1991,198,24,1288,146,779,0,938,178,1080,17,2111,102,0,0,0,0.0
CUST0000062891,200636,2006-11-05,33,134.31,0,73,0,0,0,48,25,0,60,11,2,53,14,3,1,0,0,73,0,2,1.0
CUST0000062780,200724,2007-08-07,50,340.53000000000003,258,0,0,0,144,104,10,0,101,157,0,65,53,140,0,0,258,0,0,0,1.0
CUST0000062382,200751,2008-02-11,21,156.98,0,0,98,0,26,67,5,0,55,43,0,62,9,18,9,0,0,98,0,0,3.0
CUST0000062236,200805,2008-03-27,97,608.11,0,271,0,0,94,117,60,42,173,54,2,46,103,101,19,262,8,1,0,2,0.0
CUST0000062146,200704,2007-03-22,7,12.65,0,0,0,12,0,6,6,0,12,0,0,10,2,0,0,12,0,0,0,0,2.0
CUST0000062102,200620,2006-07-12,1,2.1,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1.0
CUST0000062082,200803,2008-03-14,13,165.13,0,0,0,22,2,13,7,0,20,2,0,4,9,6,3,22,0,0,0,0,1.0
CUST0000061695,200806,2008-03-31,158,965.49000000000012,0,529,0,0,76,366,87,0,371,155,3,387,34,102,3,521,8,0,0,3,0.0
CUST0000061472,200751,2008-02-12,63,698.52,0,454,0,0,315,130,9,143,66,245,0,103,43,301,7,271,149,3,31,0,0.0
CUST0000061263,200743,2007-12-21,68,333.05,0,281,0,0,0,273,8,0,190,91,0,94,2,169,16,281,0,0,0,0,1.0
CUST0000061224,200751,2008-02-16,1,822.09,0,54,0,0,54,0,0,54,0,0,0,0,54,0,0,54,0,0,0,0,
CUST0000061214,200733,2007-10-14,73,1821.99,0,884,0,0,780,78,26,738,81,65,0,486,31,360,7,2,881,0,1,0,1.0
CUST0000061162,200751,2008-02-14,25,197.70000000000002,0,0,158,0,82,71,5,0,55,103,0,122,3,32,1,11,147,0,0,0,1.0
CUST0000060847,200804,2008-03-20,174,1602.8200000000002,0,980,0,0,464,476,40,58,217,703,2,687,67,222,2,925,42,0,13,2,0.0
CUST0000060800,200801,2008-02-29,42,827.12000000000012,0,0,383,0,303,72,8,35,71,277,0,263,24,96,0,381,2,0,0,0,0.0
CUST0000060707,200801,2008-03-01,15,211.78000000000003,96,0,0,0,66,26,4,0,26,70,0,59,7,30,0,87,9,0,0,0,2.0
CUST0000060410,200805,2008-03-29,266,2400.73,0,1577,0,0,1010,416,151,406,353,817,1,482,168,922,4,1,1563,0,13,1,0.0
CUST0000060281,200806,2008-03-31,6,42.73,24,0,0,0,14,8,2,0,10,14,0,22,0,2,0,7,17,0,0,0,1.0
CUST0000060098,200624,2006-08-10,1,21.6,0,0,10,0,10,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,1.0
CUST0000060094,200749,2008-01-31,23,122.66000000000001,0,94,0,0,11,74,9,0,42,51,1,67,11,15,0,78,12,0,4,1,3.0
CUST0000060014,200631,2006-09-26,9,120.44999999999997,86,0,0,0,67,18,1,16,10,60,0,58,0,27,1,86,0,0,0,0,1.0
CUST0000059541,200707,2007-04-09,15,72.120000000000019,0,0,54,0,27,13,14,0,17,37,0,15,6,33,0,33,7,14,0,0,2.0
CUST0000059470,200806,2008-03-31,45,135.64999999999998,0,0,75,0,3,28,44,0,71,3,1,61,6,5,2,0,72,3,0,1,0.0
CUST0000059001,200806,2008-03-31,71,863.98,0,539,0,0,385,115,39,319,118,101,1,366,39,132,1,117,411,1,10,1,1.0
CUST0000058875,200805,2008-03-24,160,1163.9499999999998,0,656,0,0,178,394,84,43,235,377,1,231,173,231,20,656,0,0,0,1,0.0
CUST0000058634,200731,2007-09-24,25,593.19999999999993,0,202,0,0,172,26,4,71,26,105,0,176,0,24,2,202,0,0,0,0,1.0
CUST0000058615,200707,2007-04-15,1,0.23,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0
