CUST_CODE,TOTAL_QUANTITY,TOTAL_SPEND,TOTAL_COME,STORE_FORMAT
CUST0000854324,379,658.45000000000027,36,LS
CUST0000854324,16,21.099999999999998,3,MS
CUST0000854437,3,37.53,1,LS
CUST0000855054,41,63.63000000000001,1,XLS
CUST0000855054,1054,1210.23,127,MS
CUST0000855087,900,1103.6099999999992,181,LS
CUST0000855240,208,240.51000000000002,29,LS
CUST0000855240,744,944.53000000000043,90,MS
CUST0000855714,353,490.90999999999991,27,LS
CUST0000855714,24,40.930000000000007,5,MS
CUST0000855770,1,0.68,1,SS
CUST0000855770,608,752.84000000000015,63,MS
CUST0000855770,643,527.4000000000002,106,LS
CUST0000855939,45,32.059999999999995,9,MS
CUST0000855939,2110,1826.7500000000034,171,LS
CUST0000856241,31,35.849999999999994,1,XLS
CUST0000856322,2219,2644.8799999999992,87,SS
CUST0000856322,28,28.369999999999997,2,LS
CUST0000856322,179,249.37,18,XLS
CUST0000856322,297,344.48999999999972,137,MS
CUST0000856398,863,865.61999999999944,185,LS
CUST0000856398,9,9.7199999999999989,5,XLS
CUST0000856398,21,27.14,2,MS
CUST0000856447,121,148.44,9,LS
CUST0000856458,3,3.8600000000000003,1,MS
CUST0000856477,10,5.3100000000000005,2,LS
CUST0000856617,1555,2439.4199999999996,120,LS
CUST0000856838,89,104.99999999999999,29,LS
CUST0000857793,59,23.9,1,LS
CUST0000857815,5,3.2,2,SS
CUST0000857923,11,30.589999999999996,1,LS
CUST0000858321,2353,1666.8399999999997,94,LS
CUST0000858503,5,4.54,4,SS
CUST0000858503,223,230.99000000000012,100,LS
CUST0000858503,2667,2140.4000000000024,261,MS
CUST0000858503,1,0.65,1,XLS
CUST0000858529,3,3.78,1,SS
CUST0000858529,94,122.41000000000001,12,MS
CUST0000858529,256,320.00999999999988,26,LS
CUST0000859140,1121,1462.1399999999974,243,LS
CUST0000859206,16,15.579999999999998,6,SS
CUST0000859206,49,69.350000000000009,6,LS
CUST0000859492,4,6.92,1,SS
CUST0000859516,124,194.03999999999996,20,MS
CUST0000860135,5,5.3,1,LS
CUST0000860136,81,82.039999999999992,10,XLS
CUST0000860136,7,2.75,1,SS
CUST0000860648,1686,2375.9499999999989,116,LS
CUST0000860648,76,101.57,15,MS
CUST0000860648,36,62.620000000000005,4,XLS
CUST0000860648,10,10.32,3,SS
CUST0000860875,1,0.92,1,XLS
CUST0000860875,303,391.47999999999973,75,MS
CUST0000860875,79,97.740000000000009,5,LS
CUST0000860999,710,654.63999999999965,29,LS
CUST0000860999,171,171.39,31,MS
CUST0000861189,773,1087.1599999999999,25,MS
CUST0000861189,2337,3455.2799999999943,86,LS
CUST0000861304,51,45.580000000000013,27,MS
CUST0000861304,2,0.84,2,LS
CUST0000861304,199,150.38999999999996,76,SS
CUST0000861358,481,507.60000000000036,36,XLS
CUST0000861358,1,0.87,1,LS
CUST0000861374,146,124.00999999999999,4,LS
CUST0000861456,2,1.42,1,XLS
CUST0000861456,2127,2292.0799999999977,219,LS
CUST0000861456,20,18.240000000000002,7,MS
CUST0000861456,1,0.49,1,SS
CUST0000861461,935,751.45999999999935,38,LS
CUST0000861555,497,622.61999999999989,32,LS
CUST0000861555,58,217.32,15,SS
CUST0000861555,32,35.39,5,MS
CUST0000861794,1,3.34,1,MS
CUST0000861816,1408,1660.4400000000028,163,LS
CUST0000861880,2,1.05,1,LS
CUST0000861965,28,41.17,4,LS
CUST0000862094,4,6.5399999999999991,3,LS
CUST0000862094,1976,2798.8400000000047,139,XLS
CUST0000862202,5,7.3,3,SS
CUST0000862202,35,31.269999999999996,12,MS
CUST0000862202,8,8.15,2,LS
CUST0000862237,2,1.49,2,SS
CUST0000862237,2,0.73,1,MS
CUST0000862237,30,21.380000000000003,7,LS
CUST0000862237,74,78.09,8,XLS
CUST0000862571,41,51.040000000000006,11,LS
CUST0000862571,30,40.260000000000005,9,SS
CUST0000862670,275,393.48000000000025,97,SS
CUST0000862670,113,201.63999999999993,46,MS
CUST0000862670,29,87.39,9,LS
CUST0000862696,2,2.39,1,SS
CUST0000863076,45,36.819999999999993,4,MS
CUST0000863076,24,15.71,1,LS
CUST0000863167,7,7.08,1,LS
CUST0000863169,66,78.210000000000008,6,MS
CUST0000863169,2,2.88,2,LS
CUST0000863656,124,197.93,21,LS
CUST0000863656,13,51.670000000000016,8,SS
CUST0000863656,1,1.02,1,MS
CUST0000863873,34,55.849999999999994,5,XLS
CUST0000863873,1690,2252.8700000000026,206,LS
CUST0000863879,449,679.84999999999968,106,LS
CUST0000863879,13,17.39,6,MS
CUST0000863891,353,534.37000000000012,15,LS
CUST0000863891,844,1207.6799999999994,51,MS
CUST0000863981,5,17.76,1,SS
CUST0000863981,121,139.4,15,LS
CUST0000864065,639,1029.1899999999996,43,LS
CUST0000864065,26,32.22,5,XLS
CUST0000864065,3,5.23,1,MS
CUST0000864337,972,1508.9299999999998,141,MS
CUST0000864337,1733,2108.2299999999977,151,LS
CUST0000864359,451,384.18000000000006,27,LS
CUST0000864395,43,89.219999999999985,4,LS
CUST0000864525,105,149.34,4,LS
CUST0000864535,2788,2795.8000000000038,556,XLS
CUST0000864535,12,13.86,7,MS
CUST0000864577,12,9.59,3,LS
CUST0000865064,19,16.04,1,MS
CUST0000865071,66,87.340000000000018,2,LS
CUST0000865205,1,0.01,1,XLS
CUST0000865213,75,53.139999999999993,6,LS
CUST0000865213,2,2.37,1,XLS
CUST0000865565,3,2.43,1,SS
CUST0000865565,123,150.04000000000002,38,MS
CUST0000865834,90,126.88,5,LS
CUST0000865865,143,198.87,52,LS
CUST0000865865,23,25.490000000000002,4,XLS
CUST0000866601,5,4.2799999999999994,2,SS
CUST0000866601,359,663.28,43,LS
CUST0000866844,127,189.93,4,LS
CUST0000866869,902,1087.8699999999994,67,MS
CUST0000866869,10,11.59,3,LS
CUST0000867258,30,32.14,1,LS
CUST0000867298,27,25.75,1,XLS
CUST0000867394,8,14.340000000000002,4,MS
CUST0000867394,791,649.119999999999,167,LS
CUST0000867461,224,347.36000000000013,24,LS
CUST0000867461,6,2.61,5,MS
CUST0000867599,966,1418.7800000000004,108,LS
CUST0000867806,8,5.16,2,LS
CUST0000867806,449,360.80999999999995,35,SS
CUST0000868218,1,1.54,1,MS
CUST0000868727,194,149.66000000000003,17,MS
CUST0000868727,31,33.34,4,LS
CUST0000868748,12,18.62,5,MS
CUST0000868748,128,128.21999999999997,62,LS
CUST0000868967,315,458.7600000000001,12,LS
CUST0000869350,1,1.54,1,SS
CUST0000869536,22,32.129999999999995,2,MS
CUST0000869536,209,421.2,18,LS
CUST0000869536,294,505.59000000000009,18,XLS
CUST0000869681,11,27.480000000000004,3,LS
CUST0000869882,95,141.10999999999999,15,SS
CUST0000869882,10,9.09,2,MS
CUST0000869882,194,321.98,33,LS
CUST0000870644,1816,1617.840000000002,150,MS
CUST0000870644,5,5.57,2,SS
CUST0000870653,246,373.70999999999992,22,LS
CUST0000870653,28,27.78,2,MS
CUST0000871069,7,15.76,1,LS
CUST0000871519,61,73.17,8,MS
CUST0000871519,8,10.58,1,LS
CUST0000871609,965,831.00000000000023,124,MS
CUST0000871609,30,39.33,8,LS
CUST0000871850,10,17.72,6,SS
CUST0000871850,44,117.57,7,MS
CUST0000871850,56,65.789999999999992,5,XLS
CUST0000872127,24,13.71,2,SS
CUST0000872127,7,12.55,1,LS
CUST0000872164,338,485.28000000000009,20,SS
CUST0000872164,3,6.12,1,LS
CUST0000872220,725,714.87000000000035,54,MS
CUST0000872317,57,82.63000000000001,15,SS
CUST0000872480,999,1297.4899999999989,79,XLS
CUST0000872480,3,5.25,2,LS
CUST0000872593,16,30.519999999999996,1,SS
CUST0000872792,93,108.81,19,LS
CUST0000872792,511,521.73999999999955,228,MS
CUST0000872792,5,4.4399999999999995,3,SS
CUST0000872856,1271,1677.1800000000003,40,MS
CUST0000872856,384,497.48000000000008,12,LS
CUST0000872900,37,49.47,9,SS
CUST0000872900,25,28.879999999999992,13,MS
CUST0000872900,670,1061.7199999999998,107,LS
CUST0000873007,15,22.97,1,LS
CUST0000873031,1041,1375.630000000001,34,MS
CUST0000873031,612,805.2800000000002,21,LS
CUST0000873218,36,48.31,1,XLS
CUST0000873251,88,164.35999999999996,14,SS
CUST0000873299,13,30.14,2,SS
CUST0000873299,985,1872.8300000000015,37,XLS
CUST0000873299,41,62.28,6,MS
CUST0000873299,36,44.449999999999996,2,LS
CUST0000873338,1,0.42,1,MS
CUST0000873338,1420,1972.9400000000005,297,LS
CUST0000873338,6,11.25,2,SS
CUST0000873426,69,74.000000000000014,17,LS
CUST0000873432,2008,2404.119999999999,86,LS
CUST0000873567,155,202.78999999999996,14,LS
CUST0000874064,319,418.28,14,LS
CUST0000874112,175,236.42999999999995,5,MS
CUST0000874276,187,137.90000000000003,41,SS
CUST0000874276,3,3.02,2,MS
CUST0000874276,254,263.95,23,LS
CUST0000874374,6,17.25,1,LS
CUST0000874452,9,9.63,1,LS
CUST0000874583,1687,2457.57,171,LS
CUST0000874583,26,22.62,3,MS
CUST0000874677,8,15.05,1,XLS
CUST0000874677,405,563.97999999999956,27,LS
CUST0000874794,69,152.14999999999998,6,MS
CUST0000874794,1303,1857.8999999999992,108,LS
CUST0000875143,15,21.61,1,SS
CUST0000875803,99,207.42,41,LS
CUST0000876191,39,46.71,9,MS
CUST0000876191,961,930.82000000000039,175,SS
CUST0000876191,8,1.3900000000000001,1,LS
CUST0000876251,17,13.33,7,MS
CUST0000876251,44,72.33,3,LS
CUST0000876662,43,51.88000000000001,5,MS
CUST0000876718,598,732.40999999999951,74,MS
CUST0000876718,132,162.41999999999996,26,LS
CUST0000877767,1885,3246.07,165,LS
CUST0000877767,8,8.05,4,MS
CUST0000877767,17,30.54,4,XLS
CUST0000877767,14,35.71,2,SS
CUST0000877775,8,24.85,1,MS
CUST0000877775,122,237.00000000000003,13,LS
CUST0000877805,1727,2541.4500000000016,93,LS
CUST0000877805,4,6.8,1,SS
CUST0000877835,32,51.879999999999995,4,LS
CUST0000877965,34,51.41,3,LS
CUST0000877965,47,74.37,11,MS
CUST0000878193,3,1.38,1,SS
CUST0000878193,58,75.620000000000019,5,LS
CUST0000878307,6,6.3800000000000008,1,LS
CUST0000878361,44,48.71,3,MS
CUST0000878361,49,48.89,10,LS
CUST0000878361,5,5.08,1,SS
CUST0000878361,613,636.46999999999957,56,XLS
CUST0000878470,4,4.79,2,MS
CUST0000878470,1,0.98,1,XLS
CUST0000878470,678,833.140000000001,65,LS
CUST0000878913,141,147.89000000000001,12,MS
CUST0000878929,141,141.16,6,MS
CUST0000879091,19,33.95,2,LS
CUST0000879709,10,8.23,1,MS
CUST0000879952,164,204.03999999999996,37,LS
CUST0000879952,13,13.92,5,XLS
CUST0000880049,339,519.95,26,LS
CUST0000880262,1,1.91,1,LS
CUST0000880262,10,4.53,1,MS
CUST0000880352,473,675.2199999999998,19,LS
CUST0000880352,117,112.26000000000002,22,MS
CUST0000880352,2,3.3699999999999997,1,SS
CUST0000880906,1937,2409.4299999999971,163,MS
CUST0000880906,78,98.04,7,XLS
CUST0000880906,185,252.88000000000028,53,LS
CUST0000880906,14,9.98,1,SS
CUST0000881364,124,252.96000000000004,13,XLS
CUST0000881364,2,2.92,1,LS
CUST0000881364,45,87.61999999999999,21,SS
CUST0000881571,4,6.2,1,LS
CUST0000881705,19,30.440000000000005,1,MS
CUST0000882323,2,9.18,1,LS
CUST0000882569,1051,1180.8799999999997,85,LS
CUST0000882569,74,88.69,6,XLS
CUST0000882756,484,651.53,36,LS
CUST0000882756,25,57.780000000000008,3,XLS
CUST0000882821,190,272.70000000000005,29,LS
CUST0000882828,32,61.15,1,MS
CUST0000882972,2,0.96,1,SS
CUST0000882972,2623,2737.919999999996,141,LS
CUST0000882989,1445,1096.93,201,LS
CUST0000883034,1056,1184.6000000000006,84,MS
CUST0000883283,1564,1934.8300000000045,159,LS
CUST0000883458,2,13.99,1,SS
CUST0000883751,281,444.9499999999997,71,LS
CUST0000883787,18,30.979999999999997,2,LS
CUST0000883787,13,55.099999999999994,6,XLS
CUST0000883929,1,0.27,1,SS
CUST0000883929,1755,2312.3399999999992,161,LS
CUST0000883983,228,275.96999999999991,37,LS
CUST0000884200,46,33.740000000000009,22,SS
CUST0000884200,8,16.6,1,XLS
CUST0000884200,434,573.6,74,LS
CUST0000884200,24,23.68,6,MS
CUST0000884475,1984,2546.2599999999993,100,SS
CUST0000884475,107,159.34000000000003,12,LS
CUST0000884491,41,72.03,2,SS
CUST0000884608,11,13.690000000000001,2,LS
CUST0000884836,252,402.66000000000008,29,LS
CUST0000885195,41,51.37,1,LS
CUST0000885195,48,62.81,10,MS
CUST0000885214,932,1290.380000000001,82,LS
CUST0000885214,47,66.110000000000014,8,MS
CUST0000885376,10,10.64,2,XLS
CUST0000885376,61,90.4,16,LS
CUST0000885752,142,178.14000000000004,7,LS
CUST0000885800,563,1152.4499999999996,98,LS
CUST0000885945,75,108.72,12,MS
CUST0000885945,30,35.239999999999995,12,LS
CUST0000885962,31,128.01000000000002,7,LS
CUST0000885962,173,590.23000000000013,62,MS
CUST0000886084,40,52.929999999999993,14,MS
CUST0000886084,472,652.98,76,LS
CUST0000886084,1,1.9,1,XLS
CUST0000886425,401,532.83000000000015,18,LS
CUST0000886425,1,0.01,1,XLS
CUST0000886703,11,5.38,1,MS
CUST0000886851,328,299.28000000000009,155,LS
CUST0000886851,4,3.55,1,MS
CUST0000886851,8,9.01,2,XLS
CUST0000887195,18,22.0,4,MS
CUST0000887195,666,1086.6200000000008,113,LS
CUST0000887195,199,335.46,10,XLS
CUST0000887225,510,448.50000000000011,22,LS
CUST0000887225,10,7.75,3,XLS
CUST0000887296,1850,2143.8100000000027,193,LS
CUST0000887603,42,64.070000000000007,2,LS
CUST0000887660,8,18.72,2,LS
CUST0000887683,11,14.85,3,SS
CUST0000887683,62,126.09,3,XLS
CUST0000888005,22,19.37,4,MS
CUST0000888005,3803,3639.7400000000048,587,LS
CUST0000888275,2,2.02,1,SS
CUST0000888525,26,26.58,9,LS
CUST0000888525,2,2.12,1,SS
CUST0000888557,5,3.8000000000000003,1,SS
CUST0000888557,24,25.2,9,MS
CUST0000888640,19,24.67,6,XLS
CUST0000888640,123,185.73999999999998,21,LS
CUST0000888640,18,25.540000000000003,2,MS
CUST0000888640,46,49.96,6,SS
CUST0000888718,12,11.19,5,MS
CUST0000888718,95,103.70000000000002,22,LS
CUST0000889188,10,7.48,4,LS
CUST0000889299,5,4.08,1,SS
CUST0000889467,439,315.30000000000007,35,LS
CUST0000889681,4,4.22,3,SS
CUST0000889681,70,75.250000000000014,25,MS
CUST0000889681,222,299.41,22,LS
CUST0000889862,23,35.660000000000004,1,XLS
CUST0000890280,297,218.00000000000003,98,MS
CUST0000890280,4,3.46,2,LS
CUST0000890414,1415,1124.6999999999994,139,LS
CUST0000890637,140,160.48,6,MS
CUST0000890637,231,255.42000000000007,8,LS
CUST0000890781,1,1.24,1,LS
CUST0000890978,25,36.690000000000005,10,SS
CUST0000890978,830,1480.1000000000004,61,LS
CUST0000890978,5,3.31,1,MS
CUST0000891033,3,4.81,1,SS
CUST0000891142,13,24.130000000000003,6,SS
CUST0000891142,28,29.939999999999998,8,MS
CUST0000891142,246,514.34,45,LS
CUST0000891288,6,8.24,2,MS
CUST0000891442,2,4.1,1,SS
CUST0000891442,182,339.03,23,LS
CUST0000892068,1047,1205.3599999999992,51,LS
CUST0000892113,21,39.9,6,LS
CUST0000892113,48,55.76,15,MS
CUST0000892270,102,196.03000000000003,4,LS
CUST0000892572,4,7.4399999999999995,1,MS
CUST0000892723,110,135.09,14,MS
CUST0000892723,2342,2655.3400000000029,116,LS
CUST0000892746,113,150.82000000000005,6,XLS
CUST0000892890,1,4.72,1,MS
CUST0000892890,201,359.3900000000001,23,XLS
CUST0000892890,1190,2109.55,136,LS
CUST0000892890,5,10.93,2,SS
CUST0000892936,673,814.88999999999794,94,LS
CUST0000892936,8,14.3,4,XLS
CUST0000892936,6,4.18,2,MS
CUST0000892936,3,13.08,1,SS
CUST0000893325,871,743.36000000000047,53,LS
CUST0000893429,31,25.98,1,SS
CUST0000893636,35,65.279999999999987,17,LS
CUST0000893636,1,1.56,1,MS
CUST0000894018,23,31.900000000000002,2,XLS
CUST0000894063,3172,3957.1000000000104,100,LS
CUST0000894179,15,34.63,1,LS
CUST0000894426,26,67.53,1,LS
CUST0000894444,697,552.67000000000019,179,MS
CUST0000894451,1,1.28,1,LS
CUST0000894701,9,12.4,4,SS
CUST0000894701,1634,2231.5899999999992,69,LS
CUST0000894937,11,25.53,4,LS
CUST0000894955,2,3.02,1,LS
CUST0000894955,12,17.62,3,SS
CUST0000894955,27,20.630000000000003,4,MS
CUST0000895836,141,204.08999999999997,11,SS
CUST0000895836,4972,5386.3600000000033,168,LS
CUST0000895972,1578,1814.8400000000011,117,XLS
CUST0000895972,37,42.199999999999989,11,LS
CUST0000895972,1,0.54,1,MS
CUST0000895972,71,64.83,13,SS
CUST0000896027,11,12.37,1,LS
CUST0000896113,121,132.11,8,XLS
CUST0000896113,10,30.060000000000002,3,LS
CUST0000896113,5,32.87,3,MS
CUST0000896113,2,1.9,2,SS
CUST0000896155,3,2.27,1,MS
CUST0000896186,228,187.93000000000006,28,LS
CUST0000896495,235,380.36999999999989,59,MS
CUST0000896495,33,38.84,13,LS
CUST0000896495,4,2.29,2,XLS
CUST0000896618,610,655.0599999999996,60,LS
CUST0000896754,289,378.8900000000001,23,LS
CUST0000896754,384,441.36999999999995,32,SS
CUST0000896986,8,10.51,1,SS
CUST0000896986,2235,2789.7400000000002,133,LS
CUST0000896986,57,70.66,22,MS
CUST0000897025,229,288.57,7,LS
CUST0000897025,7,52.19,1,SS
CUST0000897274,456,679.83999999999992,30,LS
CUST0000897274,19,24.2,2,SS
CUST0000897490,33,29.840000000000003,6,SS
CUST0000897490,535,800.41000000000031,43,MS
CUST0000897490,116,172.20999999999998,23,LS
CUST0000897794,3,3.66,1,MS
CUST0000897794,65,115.80999999999999,10,LS
CUST0000898233,153,177.0,20,MS
CUST0000898233,469,486.89999999999964,80,LS
CUST0000898233,60,55.250000000000028,20,SS
CUST0000898359,1,1.67,1,LS
CUST0000898386,100,112.25999999999996,21,MS
CUST0000898386,48,76.61,8,LS
CUST0000898601,860,891.36999999999966,74,LS
CUST0000898618,144,169.36,27,MS
CUST0000898618,37,66.67,7,XLS
CUST0000898618,3,1.23,1,LS
CUST0000898789,4,17.12,1,MS
CUST0000898874,602,585.04,56,MS
CUST0000898874,36,37.569999999999993,2,LS
CUST0000899003,169,263.59000000000009,14,LS
CUST0000899003,1537,1478.8799999999987,126,MS
CUST0000899340,1348,2016.0000000000027,69,LS
CUST0000899518,1450,1732.7200000000021,79,LS
CUST0000899518,55,45.330000000000005,3,MS
CUST0000899795,572,587.84000000000026,73,LS
CUST0000899882,2357,3544.0699999999906,133,LS
CUST0000899895,7,9.45,3,MS
CUST0000899988,21,40.289999999999992,9,MS
CUST0000899988,262,402.97000000000014,25,LS
CUST0000899988,38,55.86,4,XLS
CUST0000900382,127,183.44,42,LS
CUST0000900382,67,79.72,29,SS
CUST0000900530,111,245.16000000000003,15,MS
CUST0000900530,40,47.759999999999991,2,LS
CUST0000900895,3,0.54,1,SS
CUST0000900895,9,3.0700000000000003,3,XLS
CUST0000900895,10,12.099999999999998,2,MS
CUST0000901001,140,188.67000000000002,10,LS
CUST0000901001,8,5.6,2,MS
CUST0000901037,6,8.26,1,MS
CUST0000901312,12,2.69,1,LS
CUST0000901312,584,844.52,35,MS
CUST0000901390,558,492.67999999999995,59,LS
CUST0000901390,396,320.07999999999987,116,MS
CUST0000901474,13,29.46,1,SS
CUST0000901687,915,1119.8599999999988,71,MS
CUST0000901719,7,6.16,3,LS
CUST0000901719,2144,2378.9799999999959,76,XLS
CUST0000901719,84,78.899999999999977,40,SS
CUST0000901727,33,66.05,15,LS
CUST0000901727,32,59.669999999999987,6,MS
CUST0000901750,25,28.349999999999998,1,MS
CUST0000901807,4,1.43,4,SS
CUST0000901807,1,0.43,1,MS
CUST0000901807,1504,2316.5499999999984,68,XLS
CUST0000902161,68,54.030000000000008,19,SS
CUST0000902161,40,44.25,8,MS
CUST0000902161,4,2.67,1,LS
CUST0000902490,8,4.16,2,SS
CUST0000902490,1087,1694.1400000000019,178,LS
CUST0000902490,626,840.68000000000052,143,MS
CUST0000902596,4,1.97,2,SS
CUST0000902596,53,59.430000000000007,8,MS
CUST0000902596,804,1131.3200000000011,89,LS
CUST0000902878,27,34.67,8,MS
CUST0000902878,307,428.44999999999993,83,LS
CUST0000902878,8,14.59,3,XLS
CUST0000902888,2156,3088.9099999999994,159,MS
CUST0000902888,75,110.04999999999998,15,LS
CUST0000902888,3,1.17,3,SS
CUST0000902888,110,174.19000000000005,4,XLS
CUST0000903105,58,51.220000000000006,21,LS
CUST0000903105,6,5.05,3,MS
CUST0000903399,183,263.44000000000005,30,SS
CUST0000903399,11,14.2,2,LS
CUST0000903414,419,580.44000000000017,15,LS
CUST0000903478,1,7.98,1,LS
CUST0000903628,9,9.5300000000000011,2,MS
CUST0000903739,22,35.5,4,XLS
CUST0000903739,2612,3779.3599999999797,372,MS
CUST0000903739,3,0.99,1,SS
CUST0000903739,25,45.19,8,LS
CUST0000904125,2,2.22,1,XLS
CUST0000904125,55,102.96000000000001,6,LS
CUST0000904125,2827,3384.0699999999924,396,MS
CUST0000904408,1537,1957.6200000000049,417,LS
CUST0000904873,258,400.65999999999997,13,MS
CUST0000904873,72,103.85999999999999,3,LS
CUST0000905114,1,1.7,1,MS
CUST0000905114,3825,4275.3599999999888,240,LS
CUST0000905114,11,5.72,1,SS
CUST0000905133,13,10.04,6,LS
CUST0000905133,20,30.29,3,MS
CUST0000905271,87,89.399999999999991,6,MS
CUST0000905609,70,89.690000000000026,17,MS
CUST0000905609,1014,1761.7000000000014,121,LS
CUST0000905666,212,399.07999999999993,13,MS
CUST0000905666,142,136.01,15,SS
CUST0000905666,2,1.9700000000000002,1,LS
CUST0000905666,308,739.4200000000003,17,XLS
CUST0000905703,18,22.39,2,SS
CUST0000905703,42,43.709999999999994,6,LS
CUST0000905703,2,0.91,1,MS
CUST0000905751,2,2.12,1,LS
CUST0000905751,48,59.690000000000012,10,MS
CUST0000906444,5,8.09,2,LS
CUST0000906444,1,1.11,1,SS
CUST0000906762,10,12.780000000000001,4,XLS
CUST0000906952,63,98.830000000000013,5,XLS
CUST0000907293,12,17.74,1,LS
CUST0000907408,1,0.28,1,XLS
CUST0000907594,298,339.42999999999984,71,LS
CUST0000907594,76,188.01,17,MS
CUST0000907948,2508,2800.199999999993,368,LS
CUST0000908339,61,53.8,8,LS
CUST0000908339,4,1.04,1,SS
CUST0000908339,428,349.17999999999984,81,MS
CUST0000908384,1085,1406.9099999999996,123,MS
CUST0000908384,26,37.660000000000004,2,LS
CUST0000909290,6,8.8999999999999986,2,LS
CUST0000909290,546,723.91999999999985,76,MS
CUST0000909540,1469,1793.579999999999,98,MS
CUST0000909540,1341,1651.1000000000013,56,LS
CUST0000909540,2,2.36,1,XLS
CUST0000910053,10,10.25,1,SS
CUST0000910411,101,151.78000000000003,33,LS
CUST0000910411,108,103.97000000000001,9,XLS
CUST0000910411,381,451.9699999999998,106,MS
CUST0000910724,4,0.43999999999999995,1,LS
CUST0000911359,397,342.62999999999965,148,MS
CUST0000911359,74,55.559999999999995,30,LS
CUST0000911359,2,1.44,2,SS
CUST0000911564,15,35.17,4,XLS
CUST0000911564,12,16.82,9,SS
CUST0000911564,952,1191.62,125,LS
CUST0000911790,443,606.27999999999952,30,LS
CUST0000912008,1393,2140.1199999999953,34,LS
CUST0000912014,18,24.819999999999997,10,MS
CUST0000912014,23,24.620000000000005,4,LS
CUST0000912026,5,17.17,2,MS
CUST0000912092,36,47.100000000000009,8,XLS
CUST0000912092,1004,1162.1200000000001,97,LS
CUST0000912168,1,1.48,1,SS
CUST0000912168,5,5.13,2,XLS
CUST0000912168,156,228.87999999999997,12,LS
CUST0000912168,2,1.94,2,MS
CUST0000912320,39,38.150000000000006,3,LS
CUST0000912393,19,19.310000000000002,1,SS
CUST0000912429,8,11.31,1,MS
CUST0000912429,1058,1459.5199999999968,40,LS
CUST0000912430,347,512.92999999999961,40,LS
CUST0000912430,1,1.22,1,MS
CUST0000912914,20,21.72,2,XLS
CUST0000913077,639,754.92,98,LS
CUST0000913077,6,10.45,2,XLS
CUST0000913077,4,2.33,4,MS
CUST0000913416,6,4.01,1,MS
CUST0000913416,2,0.75,2,LS
CUST0000913505,94,126.5,3,XLS
CUST0000913892,1356,1582.6199999999985,100,LS
CUST0000913995,1000,1343.2300000000009,52,LS
CUST0000913995,381,550.97000000000025,20,MS
CUST0000914107,73,153.46000000000004,3,XLS
CUST0000914107,41,78.94,12,SS
CUST0000914107,28,26.860000000000003,1,LS
CUST0000914278,19,26.69,1,LS
CUST0000914396,116,73.850000000000023,35,LS
CUST0000914396,1715,1816.5999999999983,197,MS
